q,Iq,Autofit,phiq,phiq_damp
1.362948556833396,5405.784090909091,6708.268026882888,-0.045603509873621,-0.044964280079444
1.3829919179632988,5411.953488372093,6618.325708072034,-0.0434646551624673,-0.0428374859486942
1.4030352790932017,5414.051546391753,6528.841678087888,-0.041327290317572,-0.0407136817647125
1.4230786402231044,5391.789473684211,6439.845279741098,-0.0399740847048314,-0.0393636202455736
1.4431220013530073,5407.948453608247,6351.364554559901,-0.0370177928045147,-0.0364365653475939
1.4631653624829104,5426.1682242990655,6263.426260921367,-0.03379432731312,-0.0332489911856704
1.4832087236128133,5445.343137254902,6176.055893415008,-0.0303370796622994,-0.0298341412870394
1.5032520847427162,5472.6,6089.277703321696,-0.0263326418844343,-0.025884313714843
1.523295445872619,5483.898148148148,6003.114720095688,-0.0228013942243145,-0.0224028579594988
1.5433388070025218,5469.965217391305,5917.588773742671,-0.0202148732215644,-0.0198522708779164
1.5633821681324247,5481.151260504202,5832.72051799158,-0.0163261466129364,-0.0160257129488201
1.5834255292623276,5467.473684210527,5748.529454163052,-0.0134199332224172,-0.0131666674604497
1.6034688903922305,5457.213114754099,5665.033955642303,-0.0102024183001491,-0.0100050170125512
1.6235122515221334,5446.426229508197,5582.251292869061,-0.0068552293205344,-0.0067192876728781
1.6435556126520363,5426.9647887323945,5500.197658762188,-0.0037996947762347,-0.0037224926553912
1.663598973781939,5405.794701986755,5418.888194501191,-0.0006983480363603,-0.0006838144795124
1.683642334911842,5397.852760736197,5338.337015591578,0.0032628400711954,0.0031933075689969
1.7036856960417448,5382.459770114942,5258.557238145508,0.0069817752891017,0.0068294662803663
1.723729057171648,5356.908629441625,5179.561005313524,0.0102708784961513,0.0100415735456386
1.7437724183015506,5323.25641025641,5101.359513807519,0.0132070303512413,0.0129053560117414
1.7638157794314535,5281.28078817734,5023.963040459012,0.0157387784340383,0.0153710599192808
1.7838591405613562,5235.803921568628,4947.380968760984,0.0181281879812134,0.0176950795155878
1.8039025016912595,5181.773913043478,4871.621815345047,0.0200308274310327,0.0195415806310227
1.823945862821162,5124.366071428572,4796.693256349673,0.0217440658040075,0.0212012554333881
1.843989223951065,5075.888412017167,4722.602153638292,0.0240868555242099,0.0234724437012895
1.864032585080968,5024.745762711865,4649.354580829794,0.0262946579775894,0.025609461502861
1.884075946210871,4954.56,4576.955849106774,0.0271723745880234,0.0264492026201533
1.9041193073407736,4876.140562248996,4505.410532770045,0.0274052281546086,0.0266604718396318
1.9241626684706763,4804.271317829457,4434.72249451072,0.0280614364700533,0.0272829341739387
1.94420602960058,4727.212121212121,4364.894910373837,0.0282596758072629,0.0274594900064249
1.9642493907304823,4648.305147058823,4295.930294390074,0.0282293623639787,0.0274137106112178
1.9842927518603848,4582.744186046512,4227.830522854396,0.0292021427637106,0.028341333933077
2.004336112990288,4500.454212454212,4160.596858232881,0.0287185465066864,0.0278550654684605
2.024379474120192,4426.577702702703,4094.229972680874,0.0288409963161474,0.0279566735717262
2.044422835250094,4348.864285714286,4028.729971157789,0.0285285381578614,0.0276366635813528
2.0644661963799966,4261.943037974684,3964.096414125604,0.027255095353869,0.0263865131905566
2.0845095575099,4187.411214953271,3900.328339819875,0.0269741648940883,0.0260980380986985
2.1045529186398024,4104.996666666667,3837.4242860836994,0.0258134246185567,0.024959068919563
2.124596279769705,4036.541795665634,3775.382311756588,0.0258673320150843,0.024995086424795
2.144639640899608,3961.631578947368,3714.2000176115,0.0251605555740816,0.0242963385626426
2.164683002029511,3891.740412979351,3653.8745668348,0.0248310014107646,0.0239623708878639
2.184726363159414,3802.579250720461,3594.4027050448494,0.0223084082219328,0.0215137654657952
2.2047697242893167,3722.064705882353,3535.7807798462727,0.0204910551635133,0.01974794063838
2.22481308541922,3647.643051771117,3478.0047599178324,0.0191532457872889,0.018446197941946
2.244856446549123,3568.4476744186045,3421.0702536328763,0.0170787569871219,0.0164370956478076
2.2648998076790257,3496.854794520548,3364.972527212151,0.0156854019465121,0.0150857242271991
2.284943168808929,3423.398907103825,3309.7065224095995,0.0138771900581022,0.0133373972202108
2.3049865299388315,3341.621693121693,3255.266873732526,0.0108166920799526,0.0103886807831107
2.325029891068734,3269.440203562341,3201.647925198104,0.0087136976642444,0.0083630011441368
2.345073252198637,3190.7737789203084,3148.84374662896,0.005530167598705,0.0053038232710196
2.36511661332854,3123.0409207161124,3096.848149490981,0.0035445545948507,0.0033970414938963
2.385159974458442,3048.5461538461536,3045.6547022771483,0.0004014573010913,0.0003844716498188
2.4052033355883458,2973.333333333333,2995.2567454415234,-0.0031228469595494,-0.002988538048363
2.4252466967182484,2903.959905660377,2945.6474058881004,-0.0060917660768455,-0.0058254808875627
2.445290057848152,2817.335697399528,2896.819611019474,-0.0119148040804081,-0.011385531077952
2.4653334189780542,2743.8317535545025,2848.7661023507144,-0.0161350720086904,-0.0154068008151523
2.4853767801079574,2662.8707482993195,2801.4794486940905,-0.0218607148726982,-0.0208582774706861
2.50542014123786,2590.090047393365,2754.9520589206345,-0.0266679684628654,-0.0254257564428114
2.525463502367763,2518.528604118993,2709.176194304675,-0.0316279281031733,-0.0301315803232467
2.545506863497666,2445.016018306636,2664.143980457816,-0.0372804971007451,-0.0354892995140782
2.5655502246275685,2379.2823779193204,2619.847418858931,-0.0419696203438366,-0.0399220365007843
2.585593585757472,2312.754464285714,2576.27839798695,-0.0471427753991686,-0.044807638513328
2.6056369468873744,2252.922413793104,2533.4287040633844,-0.0514521986455221,-0.0488649498748574
2.625680308017277,2194.3886462882097,2491.2900314115977,-0.0558358673925048,-0.0529859525434699
2.64572366914718,2137.514893617021,2449.8539924400325,-0.0602199417185503,-0.0571003956279875
2.665767030277084,2091.2977412731007,2409.1121272565783,-0.0628164591606542,-0.0595142403667289
2.685810391406986,2044.680412371134,2369.0559129214525,-0.0657213719236904,-0.0622157107810685
2.705853752536889,2008.827309236948,2329.6767723459234,-0.0666332633017835,-0.0630271808297233
2.725897113666792,1973.969008264463,2290.9660828443334,-0.0674758698002279,-0.0637714058581436
2.745940474796695,1944.399613899614,2252.915184346843,-0.0673047695143376,-0.0635567074011996
2.7659838359265976,1916.788,2215.5153872804003,-0.0667868750457498,-0.0630147285368235
2.7860271970565007,1891.522,2178.757980125355,-0.065807263465589,-0.062037962175547
2.8060705581864034,1872.110266159696,2142.6342366552767,-0.0635083751865452,-0.0598197767941261
2.826113919316306,1851.108411214953,2107.135422867354,-0.0615846409757334,-0.0579580336799825
2.8461572804462087,1834.1431261770244,2072.252803610881,-0.0586807891207105,-0.0551774931269164
2.866200641576112,1819.4193548387093,2037.9776489212247,-0.0551809449337301,-0.0518414681553915
2.8862440027060146,1805.2437619961613,2004.3012400666385,-0.0514841716785407,-0.0483260586387169
2.9062873638359177,1790.6642984014209,1971.2148753152835,-0.0478341141003189,-0.0448603045650412
2.926330724965821,1776.7996485061512,1938.7098754297333,-0.043936633224537,-0.0411685377437401
2.9463740860957235,1763.8494623655913,1906.777588896183,-0.0397240608021486,-0.0371880869304464
2.9664174472256266,1754.2373188405795,1875.409396895552,-0.0344898681135137,-0.0322589787297082
2.9864608083555293,1741.0464716006884,1844.59671802358,-0.0301830100954908,-0.0282051139606172
3.0065041694854324,1728.158163265306,1814.331012766928,-0.0257201498734723,-0.0240127767066524
3.026547530615335,1718.2389380530974,1784.603787742294,-0.0202815799224352,-0.0189178421207367
3.046590891745238,1708.2332214765102,1755.4065997053574,-0.0147601265825261,-0.0137549231990469
3.0666342528751405,1695.4615384615386,1726.7310593364043,-0.010016416790228,-0.0093255852827355
3.086677614005044,1685.2700964630226,1698.5688348093188,-0.0043608193870418,-0.0040562506277504
3.1067209751349463,1675.6478405315615,1670.911655150563,0.0015897217399335,0.0014772980152343
3.1267643362648494,1666.21237458194,1643.7513133946766,0.0077165921420153,0.0071640765056015
3.146807697394752,1655.8378812199037,1617.079669542731,0.0136279266617467,0.0126400698103608
3.166851058524655,1645.374613003096,1590.8886533300736,0.0196060095855239,0.0181673364772201
3.1868944196545583,1636.034321372855,1565.170266809602,0.0260937659889873,0.0241556387044752
3.206937780784461,1627.25884244373,1539.9165867566874,0.0329085533730937,0.0304346011513708
3.226981141914364,1618.2436305732483,1515.1197669017986,0.0397543359921919,0.0367297300521814
3.247024503044267,1610.3550295857988,1490.7720399967443,0.047163155548198,0.0435319222787451
3.26706786417417,1600.851226993865,1466.8657197203447,0.0540588050280001,0.0498471735540074
3.2871112253040726,1593.5367647058824,1443.3932024292506,0.0619665650067924,0.057081841271352
3.307154586433976,1587.6722560975609,1420.3469687595216,0.0706351999201654,0.0650018223682262
3.327197947563878,1580.6623188405797,1397.719585084429,0.0789860405684214,0.0726132456172418
3.347241308693781,1574.2714078374456,1375.5037048338988,0.0877653640191605,0.0806022495914679
3.367284669823684,1568.4632683658172,1353.6920696808272,0.0969754980790121,0.0889696477947216
3.3873280309535865,1563.163120567376,1332.2775105994676,0.1066001620819995,0.0976991788858415
3.4073713920834896,1559.0759493670887,1311.252948800888,0.1169887024502986,0.1071093829523266
3.4274147532133927,1555.101788170564,1290.6113965504792,0.127649682045232,0.1167484769212946
3.447458114343296,1548.146408839779,1270.3459578722916,0.1370618035102584,0.1252256139362285
3.467501475473198,1544.225,1250.449829144942,0.1481625022563366,0.1352251964559591
3.487544836603101,1540.901464713715,1230.9162995936597,0.1597974505421848,0.1456897845836668
3.5075881977330043,1538.568335588633,1211.7387516829724,0.172195562867143,0.1568261560564958
3.527631558862907,1534.46875,1192.9106614143914,0.1839088877412517,0.1673146209151036
3.54767491999281,1530.509210526316,1174.4255985333637,0.1959266535057723,0.178056027378127
3.5677182811227124,1529.2198100407056,1156.2772266496308,0.2096779213992655,0.1903466303043092
3.5877616422526155,1526.892405063291,1138.4593032750424,0.2231320338471416,0.2023396963838319
3.607805003382519,1523.9830065359477,1120.9656797827447,0.2365212223548793,0.2142462912668833
3.6278483645124218,1520.8261421319796,1103.790301291575,0.2500265935211429,0.2262303035503761
3.647891725642324,1519.380154639175,1086.9272064793568,0.2648401451250838,0.2393685650100847
3.667935086772227,1517.340852130326,1070.3705273287237,0.2795898963447984,0.2524183044754071
3.68797844790213,1517.8632371392723,1054.114488808961,0.2962709381733827,0.2671787085321238
3.708021809032034,1516.1507537688442,1038.1534084972554,0.3118609522336276,0.2809212316998762
3.728065170161936,1512.8558897243108,1022.4816961426624,0.3267066981333468,0.2939610025387493
3.748108531291839,1509.3584447144592,1007.0938531759668,0.3416831990383631,0.3070865337902246
3.768151892421742,1508.3065868263473,991.9844721685388,0.3586230114667031,0.3219423543899873
3.788195253551645,1507.643457382953,977.1482362431752,0.3761759484659501,0.337311501952896
3.8082386146815472,1504.57793764988,962.5799184398084,0.3923423217213067,0.3514008397263095
3.82828197581145,1502.3252720677146,948.274381038904,0.4093934102907638,0.3662463834894354
3.848325336941353,1500.499447513812,934.2265748452312,0.4270773518911193,0.3816201047815042
3.868368698071256,1497.7178051511758,920.4315384346254,0.4443523798372555,0.3965900118286912
3.8884120592011593,1495.975081256771,906.8843973662651,0.4627430407040104,0.4125162514541343
3.9084554203310615,1492.772043010753,893.580363362888,0.480298226717318,0.4276578054773526
3.9284987814609647,1489.9186906019008,880.5147334612877,0.4984298193209385,0.4432727541788924
3.948542142590868,1486.2521097046413,867.682889135362,0.5161865976453306,0.4585141001411942
3.968585503720771,1481.1670124481327,855.0802953938603,0.5330142024721929,0.4728910022789188
3.988628864850673,1476.7835820895525,842.7024998549417,0.5506824484334343,0.4879745259433591
4.008672225980576,1473.4756097560976,830.5451317995391,0.5695593034893477,0.5040874223230113
4.028715587110479,1467.1873684210527,818.6039012054665,0.5860379489016535,0.5180372556969363
4.048758948240383,1461.8528497409327,806.8745977641158,0.6035846556361898,0.5328919215831925
4.068802309370285,1456.0441323971916,795.3530898815225,0.6209087483132381,0.5475096332600529
4.088845670500188,1447.2709611451942,784.0353236655031,0.6355971771434095,0.5597657653830801
4.108889031630091,1439.4027504911592,772.9173219004989,0.6512628448828788,0.5728466965050436
4.128932392759993,1431.6076210092688,761.9951830116829,0.6671255647316254,0.5860636417149571
4.148975753889896,1423.3976377952756,751.2650800198187,0.6826913900541554,0.5989823908267099
4.169019115019799,1415.2970297029703,740.7232594883161,0.6984759594105426,0.612055597230369
4.189062476149702,1406.5444015444016,730.3660404638224,0.7136791479357346,0.6245821220948625
4.209105837279605,1395.9355450236967,720.1898134116651,0.726962645798578,0.6353940082590519
4.229149198409508,1385.1703406813626,710.1910391473799,0.7400715637746972,0.6460208926970754
4.24919255953941,1375.0067243035542,700.3662477655001,0.753837404792499,0.6571881202704541
4.269235920669313,1364.3126177024485,690.712037566728,0.7670036606366901,0.6677993336993755
4.2892792817992165,1351.2576923076922,681.2250739845662,0.7774069430015726,0.6759753066506572
4.30932264292912,1337.4005499541704,671.9020885123991,0.7867285754708682,0.6831853760303795
4.329366004059022,1324.2374877330717,662.7398776320061,0.7967087524118304,0.6909423190471488
4.349409365188925,1310.2070524412295,653.7353017443943,0.8054692383054394,0.6976170410819325
4.369452726318828,1295.7442289935366,644.8852841038264,0.8134852834740031,0.7036247181341958
4.389496087448731,1281.08995215311,636.1868097558452,0.8210236211667101,0.7091982457410149
4.4095394485786334,1266.3511383537652,627.6369244800619,0.8281988815091772,0.7144380921377911
4.429582809708537,1251.1167133520075,619.2327337384294,0.8344513111580181,0.718863236719305
4.44962617083844,1235.311072056239,610.9714016296831,0.8396320742958902,0.722348793241919
4.469669531968343,1218.1396192203083,602.8501498505765,0.8425990738694568,0.7239172333981634
4.489712893098246,1201.7179253867153,594.8662566645173,0.8461874166915925,0.7260087519094646
4.509756254228148,1185.1282746160796,587.0170558781545,0.8491369306349124,0.7275414251180753
4.529799615358051,1168.1944444444443,579.2999358264431,0.8511663524777455,0.7282768345934831
4.549842976487954,1150.9439171699742,571.7123383666692,0.8522752361021457,0.7282178476126245
4.569886337617858,1132.8283185840708,564.2517578818856,0.8516025724007319,0.7266330749856854
4.58992969874776,1114.8881179531656,556.9157402941761,0.8506500012645922,0.7248083728335866
4.609973059877663,1097.2978540772533,549.7018820881322,0.8496862922210995,0.7229734549842105
4.630016421007565,1079.6776145203112,542.6078293449086,0.8481240078081195,0.7206292575155031
4.650059782137468,1062.2760372565622,535.6312767871589,0.8463440181469675,0.7181011207751857
4.670103143267371,1042.9502145922747,528.7699668351842,0.8408440885183533,0.7124225230917994
4.690146504397274,1025.0182572614108,522.02168867453,0.8369636165332758,0.7081244401463159
4.710189865527177,1007.5309060118544,515.384277335302,0.8331980295713635,0.7039299214027596
4.73023322665708,989.9627118644069,508.8556127834111,0.8286640264611272,0.699093417382842
4.750276587786982,972.4030100334448,502.4336190239432,0.8234936958746163,0.693729063617294
4.770319948916885,954.6528583264292,496.11626321683,0.8173156638122874,0.6875268526196651
4.790363310046788,937.455205811138,489.9015548049789,0.8114416877857856,0.6815923995949809
4.810406671176692,919.5432098765432,483.7875446549804,0.8035688004679318,0.6739930501325887
4.830450032306595,901.835390946502,477.77232421052014,0.7953345598894224,0.666107745143198
4.850493393436497,884.6789727126805,471.8540246585799,0.7874018530887344,0.658492278889735
4.8705367545664,867.8772652388798,466.03081610850495,0.7794236570097228,0.6508558483752976
4.890580115696303,851.7833333333333,460.30090678399984,0.7721126585978911,0.643792959737511
4.910623476826206,834.9748427672956,454.66254222809096,0.7626686107238904,0.634969833905994
4.9306668379561085,819.2873015873016,449.1140045210874,0.7547445342554895,0.6274313524190338
4.950710199086012,803.2275541795666,443.65361151154735,0.7453408491087672,0.6186820711544911
4.970753560215915,787.4620967741936,438.279716060255,0.7358061802105018,0.6098454019518479
4.990796921345818,773.0139643134213,432.99070529719256,0.7283445093431252,0.6027458612243682
5.01084028247572,758.8558986539985,427.7849998914768,0.7208405461135752,0.59562786308603
5.030883643605623,743.788084464555,422.6610533342272,0.7106537253346736,0.5863130978081668
5.050927004735526,730.1072530864197,417.61735123431714,0.7028348264913713,0.5789725068997481
5.0709703658654295,716.9961744452945,412.6524106269428,0.6956504719569632,0.572171483774288
5.091013726995332,704.3618827160494,407.7647792949516,0.6889320516683501,0.5657692259759118
5.111057088125235,692.4115413819286,402.95303510283816,0.6832067739836792,0.5601963160980885
5.131100449255137,679.9065974796146,398.2157853433373,0.675567241425643,0.5530688125419464
5.15114381038504,668.3817771084338,393.5516660965028,0.6696750115873258,0.5473870662390915
5.171187171514943,657.281273131014,388.9593416011897,0.6642534127504007,0.5421025261866693
5.191230532644846,647.1632958801498,384.43750363880895,0.6607425446007579,0.5383868646122578
5.211273893774749,637.275631500743,379.9848709292582,0.6573246515907054,0.5347539480339986
5.231317254904652,627.7023895727733,375.6001885388986,0.6542336776641079,0.5313934782634457
5.251360616034555,618.6792452830189,371.28222730044985,0.6521173314606282,0.5288294819014111
5.271403977164457,609.9794180269695,367.0297832446778,0.6504249316579123,0.5266123462680772
5.29144733829436,602.146501457726,362.8416770437303,0.650664008832005,0.5259590478086581
5.311490699424263,593.9848812095032,358.7167534659892,0.6496324500931789,0.5242778305651167
5.331534060554167,586.6487272727272,354.6538808422859,0.6505148954872766,0.5241396501481425
5.351577421684069,579.7856614929785,350.6519505433378,0.6524050710309416,0.5248079812731167
5.371620782813972,573.2393397524072,346.70987646825114,0.6549041311501778,0.5259585452639562
5.391664143943875,566.8509142053446,342.8265945439392,0.6575795282051361,0.5272421235731524
5.411707505073778,560.4827343199436,339.0010622352951,0.6600343024472881,0.528340255830052
5.43175086620368,554.8086158192091,335.23225806596463,0.6643019420552603,0.5308788761792047
5.451794227333584,549.7086894586895,331.5191811495547,0.6701018228730556,0.5346268893725744
5.471837588463487,544.2750853242321,327.86085073111803,0.6746765715426932,0.5373819219103663
5.49188094959339,539.6140226628895,324.25630573874884,0.6814737256426641,0.541890218265192
5.511924310723293,534.0533880903491,320.704604345123,0.6852260120926446,0.5439614931790447
5.531967671853195,529.5802469135803,317.20482353882227,0.6922758136009627,0.5486342853851971
5.552011032983098,525.1912983425415,313.7560587052676,0.699455134312516,0.5533889276682799
5.572054394113001,520.6484687083888,310.3574232171052,0.705971768802352,0.5575991502156412
5.592097755242904,516.4740484429066,307.0080480338688,0.7135768463857409,0.5626483285409867
5.612141116372807,512.6522929500343,303.7070813107561,0.7222657071490469,0.5685283696782151
5.632184477502709,508.5984354628423,300.4536880163531,0.7300358925208814,0.5736613221817841
5.652227838632612,504.3315436241611,297.2470495591342,0.736915106131606,0.578072587218684
5.672271199762515,500.569536423841,294.0863634225807,0.7454572003701652,0.5837656511699961
5.6923145608924175,497.15505464480873,290.97084280874213,0.7551596709476383,0.5903408931865229
5.712357922022321,493.6606217616581,287.89971629008414,0.7644847937800746,0.5965935244962146
5.732401283152224,490.0843770599868,284.8722274694556,0.773408697308375,0.602506432694975
5.752444644282127,486.3094289508632,281.8876346480101,0.7814670432048711,0.6077201056969539
5.772488005412029,482.86922576447625,278.94521050092493,0.7906912643227538,0.6138150427529822
5.792531366541932,479.4451612903226,276.04424176075435,0.7998789908888623,0.6198546657051799
5.812574727671835,475.8,273.1840289082585,0.8080824765798128,0.6251059311951289
5.8326180888017385,472.6904918032787,270.3638858705503,0.818320777244313,0.6319041433463402
5.852661449931642,469.242656449553,267.58313972640747,0.8270959842936053,0.6375446121337607
5.872704811061544,466.1175349428208,264.84113041859,0.8370951226917582,0.6441008469867658
5.892748172191447,462.7413684871312,262.13721047301635,0.8459503714207837,0.6497490954581309
5.91279153332135,459.4788108791904,259.4707447246443,0.8551727121774123,0.655652498264829
5.932834894451253,455.8828828828829,256.8411100499091,0.8628402361824948,0.6603386401518258
5.952878255581156,452.1941808981657,254.2476951055704,0.8699461253832322,0.664572650607167
5.972921616711059,448.6641791044776,251.689900073826,0.8775889796985767,0.6691945575071875
5.992964977840962,445.3361963190184,249.16713641354767,0.8859883484103537,0.6743692064003592
6.013008338970865,441.98306148055207,246.6788266174977,0.8941366593367,0.6793278994827819
6.033051700100767,438.6565656565657,244.2244039753905,0.902264920846058,0.6842468401474846
6.05309506123067,435.38688718251626,241.80331234265824,0.9105153885615408,0.6892337635439725
6.073138422360573,431.9162011173185,239.415005914792,0.9176651170127736,0.6933641001879333
6.093181783490476,428.6833930704898,237.0589490071216,0.9257911042902396,0.6982088587666565
6.113225144620379,425.2512626262626,234.7346158399039,0.932793955790285,0.7021835416425584
6.133268505750281,422.239976757699,232.44149032860005,0.9417068634788782,0.7075719008533486
6.153311866880184,418.5651651651652,230.17906587920305,0.94715627463155,0.7103358778949529
6.173355228010087,415.1932457786117,227.946845188506,0.9539283624673538,0.7140727955936075
6.19339858913999,411.8838709677419,225.74434004917964,0.9608380575285576,0.7178916260463143
6.2134419502698925,408.54312908982746,223.5710711595476,0.9674018418565348,0.7214311888464804
6.233485311399796,405.1058139534884,221.42656793794,0.9732626837228278,0.7244271816671566
6.253528672529699,401.83698873740366,219.31036834151192,0.9798182006640206,0.7279208803183382
6.273572033659602,398.5030266343826,217.2220186894148,0.9858279015454317,0.7309894994837016
6.293615394789504,395.2018140589569,215.16107349021289,0.9918120959958016,0.7340204162657882
6.313658755919407,392.12248520710057,213.1270952734349,0.9988279113853668,0.7377945853217981
6.33370211704931,389.1862857142857,211.11965442515907,1.0064728941693493,0.7420108913705556
6.3537454781792135,386.06451612903226,209.13832902752569,1.0128916172850897,0.7453013795111574
6.373788839309117,382.8605200945627,207.18270470207992,1.0186378284464042,0.7480779400891353
